claim_id,value,unit,source,source_sha256,field,meaning
fusion.RealTalk.code.dFR3.hi,-6.107766709990776,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.code.dFR3[2],97.5% Bonferroni interval
fusion.RealTalk.code.dHit10,-9.078014184397164,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.code.dHit10[0],97.5% Bonferroni interval
fusion.RealTalk.code.dHit10.lo,-13.956915708617872,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.code.dHit10[1],97.5% Bonferroni interval
fusion.RealTalk.code.dHit10.hi,-4.4444070584716595,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.code.dHit10[2],97.5% Bonferroni interval
fusion.RealTalk.W.E_T,74.94326241134752,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.E_T,fusion arm level
fusion.RealTalk.W.FR3,31.58322816497509,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.FR3,fusion arm level
fusion.RealTalk.W.Hit10,56.87943262411348,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.Hit10,fusion arm level
fusion.RealTalk.W.dE_T,-7.483687943262411,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.dE_T[0],97.5% Bonferroni interval
fusion.RealTalk.W.dE_T.lo,-17.31853494206497,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.dE_T[1],97.5% Bonferroni interval
fusion.RealTalk.W.dE_T.hi,0.5406805140638308,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.dE_T[2],97.5% Bonferroni interval
fusion.RealTalk.W.dFR3,-1.9746144320612404,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.dFR3[0],97.5% Bonferroni interval
fusion.RealTalk.W.dFR3.lo,-5.168605246058203,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.dFR3[1],97.5% Bonferroni interval
fusion.RealTalk.W.dFR3.hi,0.8111044973544999,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.dFR3[2],97.5% Bonferroni interval
fusion.RealTalk.W.dHit10,1.2765957446808511,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.dHit10[0],97.5% Bonferroni interval
fusion.RealTalk.W.dHit10.lo,-1.5278309733828535,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.dHit10[1],97.5% Bonferroni interval
fusion.RealTalk.W.dHit10.hi,3.7089898068465144,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.dHit10[2],97.5% Bonferroni interval
fusion.RealTalk.G.E_T,79.75744680851064,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.E_T,fusion arm level
fusion.RealTalk.G.FR3,33.29779531571245,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.FR3,fusion arm level
fusion.RealTalk.G.Hit10,55.319148936170215,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.Hit10,fusion arm level
fusion.RealTalk.G.dE_T,-2.669503546099291,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.dE_T[0],97.5% Bonferroni interval
fusion.RealTalk.G.dE_T.lo,-7.82905392413729,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.dE_T[1],97.5% Bonferroni interval
fusion.RealTalk.G.dE_T.hi,1.1485775734502834,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.dE_T[2],97.5% Bonferroni interval
fusion.RealTalk.G.dFR3,-0.26004728132387706,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.dFR3[0],97.5% Bonferroni interval
fusion.RealTalk.G.dFR3.lo,-0.8405379442843419,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.dFR3[1],97.5% Bonferroni interval
fusion.RealTalk.G.dFR3.hi,0.15015864280570212,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.dFR3[2],97.5% Bonferroni interval
fusion.RealTalk.G.dHit10,-0.28368794326241137,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.dHit10[0],97.5% Bonferroni interval
fusion.RealTalk.G.dHit10.lo,-1.1235955056179776,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.dHit10[1],97.5% Bonferroni interval
fusion.RealTalk.G.dHit10.hi,0.4160887656033287,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.dHit10[2],97.5% Bonferroni interval
fusion.RealTalk.W.w_loo,[0.5],list,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.W.w_loo,weights chosen by LOO
fusion.RealTalk.G.fallback,0.0,share,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,results.RealTalk.G.tau_loo_none_share,archives falling back to BM25
fusion.gate.W,False,bool,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,gate.W.adopt,gate outcome
fusion.gate.G,False,bool,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,gate.G.adopt,gate outcome
cbm25.LoCoMo.stock_bm25_bytes,11450907,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.LoCoMo.stock_bm25_bytes,CompactBM25 storage
cbm25.LoCoMo.compact_bm25_bytes,2579281,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.LoCoMo.compact_bm25_bytes,CompactBM25 storage
cbm25.LoCoMo.packed_code_bytes,70584,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.LoCoMo.packed_code_bytes,CompactBM25 storage
cbm25.LoCoMo.score_bit_mismatches,0,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.LoCoMo.score_bit_mismatches,CompactBM25 storage
cbm25.LoCoMo.queries_compared,1535,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.LoCoMo.queries_compared,CompactBM25 storage
cbm25.LoCoMo.n_archives,10,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.LoCoMo.n_archives,CompactBM25 storage
cbm25.LoCoMo.saving_pct,77.4753,%,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,derived,saving
cbm25.LoCoMo.latency,0.22181106837651038,ratio,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,derived,compact/stock scoring time
cbm25.PerLTQA.stock_bm25_bytes,32203324,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.PerLTQA.stock_bm25_bytes,CompactBM25 storage
cbm25.PerLTQA.compact_bm25_bytes,7803483,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.PerLTQA.compact_bm25_bytes,CompactBM25 storage
cbm25.PerLTQA.packed_code_bytes,147456,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.PerLTQA.packed_code_bytes,CompactBM25 storage
cbm25.PerLTQA.score_bit_mismatches,0,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.PerLTQA.score_bit_mismatches,CompactBM25 storage
cbm25.PerLTQA.queries_compared,8265,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.PerLTQA.queries_compared,CompactBM25 storage
cbm25.PerLTQA.n_archives,30,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.PerLTQA.n_archives,CompactBM25 storage
cbm25.PerLTQA.saving_pct,75.7681,%,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,derived,saving
cbm25.PerLTQA.latency,0.2840909224580223,ratio,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,derived,compact/stock scoring time
cbm25.LongMemEval.stock_bm25_bytes,1783079397,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.LongMemEval.stock_bm25_bytes,CompactBM25 storage
cbm25.LongMemEval.compact_bm25_bytes,433357711,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.LongMemEval.compact_bm25_bytes,CompactBM25 storage
cbm25.LongMemEval.packed_code_bytes,2779272,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.LongMemEval.packed_code_bytes,CompactBM25 storage
cbm25.LongMemEval.score_bit_mismatches,0,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.LongMemEval.score_bit_mismatches,CompactBM25 storage
cbm25.LongMemEval.queries_compared,470,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.LongMemEval.queries_compared,CompactBM25 storage
cbm25.LongMemEval.n_archives,470,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.LongMemEval.n_archives,CompactBM25 storage
cbm25.LongMemEval.saving_pct,75.6961,%,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,derived,saving
cbm25.LongMemEval.latency,0.21002929438417192,ratio,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,derived,compact/stock scoring time
cbm25.RealTalk.stock_bm25_bytes,13696145,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.RealTalk.stock_bm25_bytes,CompactBM25 storage
cbm25.RealTalk.compact_bm25_bytes,3245072,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.RealTalk.compact_bm25_bytes,CompactBM25 storage
cbm25.RealTalk.packed_code_bytes,107328,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.RealTalk.packed_code_bytes,CompactBM25 storage
cbm25.RealTalk.score_bit_mismatches,0,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.RealTalk.score_bit_mismatches,CompactBM25 storage
cbm25.RealTalk.queries_compared,705,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.RealTalk.queries_compared,CompactBM25 storage
cbm25.RealTalk.n_archives,10,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,bm25_storage.RealTalk.n_archives,CompactBM25 storage
cbm25.RealTalk.saving_pct,76.3067,%,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,derived,saving
cbm25.RealTalk.latency,0.13859594887168875,ratio,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,derived,compact/stock scoring time
ratio.LoCoMo.stock,2.169424570472889,x,derived,,vocab stock / cbm25 stock,encoder/BM25 both stock
ratio.LoCoMo.compact,3.5087921789056717,x,derived,,vocab compact / cbm25 compact,encoder/BM25 both compacted
ratio.LoCoMo.fused,4.536157944791591,x,derived,,(cbm25+enc+codes)/cbm25,fusion serving cost
ratio.LoCoMo.codes_pct,2.736576588591937,%,derived,,codes/cbm25,codes as share of compact BM25
ratio.PerLTQA.stock,2.4567117046675055,x,derived,,vocab stock / cbm25 stock,encoder/BM25 both stock
ratio.PerLTQA.compact,3.7606650773763457,x,derived,,vocab compact / cbm25 compact,encoder/BM25 both compacted
ratio.PerLTQA.fused,4.779561254890925,x,derived,,(cbm25+enc+codes)/cbm25,fusion serving cost
ratio.PerLTQA.codes_pct,1.8896177514579067,%,derived,,codes/cbm25,codes as share of compact BM25
ratio.LongMemEval.stock,2.941488856202627,x,derived,,vocab stock / cbm25 stock,encoder/BM25 both stock
ratio.LongMemEval.compact,4.419803853449835,x,derived,,vocab compact / cbm25 compact,encoder/BM25 both compacted
ratio.LongMemEval.fused,5.426217197275163,x,derived,,(cbm25+enc+codes)/cbm25,fusion serving cost
ratio.LongMemEval.codes_pct,0.641334382532771,%,derived,,codes/cbm25,codes as share of compact BM25
posthoc.LoCoMo.E_T,60.18110749185668,docs,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,per_query rrf[0.1],w=0.1 level
posthoc.LoCoMo.dE_T,-2.9863192182410425,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,post-hoc w=0.1 vs BM25
posthoc.LoCoMo.dE_T.lo,-4.117072509563342,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% lower
posthoc.LoCoMo.dE_T.hi,-1.6461633421335675,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% upper
posthoc.LoCoMo.dFR3,0.45029912073406986,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,post-hoc w=0.1 vs BM25
posthoc.LoCoMo.dFR3.lo,-0.4219556343117508,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% lower
posthoc.LoCoMo.dFR3.hi,1.4205861657742114,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% upper
posthoc.PerLTQA.E_T,16.543375680580763,docs,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,per_query rrf[0.1],w=0.1 level
posthoc.PerLTQA.dE_T,-0.7080459770114943,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,post-hoc w=0.1 vs BM25
posthoc.PerLTQA.dE_T.lo,-0.8169089175163105,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% lower
posthoc.PerLTQA.dE_T.hi,-0.5994492441319761,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% upper
posthoc.PerLTQA.dFR3,1.0392383881494591,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,post-hoc w=0.1 vs BM25
posthoc.PerLTQA.dFR3.lo,0.533602451531301,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% lower
posthoc.PerLTQA.dFR3.hi,1.5120199594058992,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% upper
posthoc.LongMemEval.E_T,13.427659574468086,docs,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,per_query rrf[0.1],w=0.1 level
posthoc.LongMemEval.dE_T,-1.7361702127659575,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,post-hoc w=0.1 vs BM25
posthoc.LongMemEval.dE_T.lo,-3.08938829787234,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% lower
posthoc.LongMemEval.dE_T.hi,-0.7063829787234043,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% upper
posthoc.LongMemEval.dFR3,1.4893617021276595,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,post-hoc w=0.1 vs BM25
posthoc.LongMemEval.dFR3.lo,0.1595744680851064,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% lower
posthoc.LongMemEval.dFR3.hi,2.9184397163120566,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% upper
posthoc.RealTalk.E_T,78.37730496453901,docs,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,per_query rrf[0.1],w=0.1 level
posthoc.RealTalk.dE_T,-4.049645390070922,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,post-hoc w=0.1 vs BM25
posthoc.RealTalk.dE_T.lo,-8.938776871351427,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% lower
posthoc.RealTalk.dE_T.hi,-0.5792352498542316,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% upper
posthoc.RealTalk.dFR3,0.5437915118766183,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,post-hoc w=0.1 vs BM25
posthoc.RealTalk.dFR3.lo,-0.653594097901614,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% lower
posthoc.RealTalk.dFR3.hi,1.737854815233574,,artifact:bbeda58c-84b3-47df-8cc6-4103e0afc47a,59688c362b84cac0db105721d712ba58a910b9fb966db5d51080aa1315227b6c,recomputed,97.5% upper
allev.LoCoMo.n,1535,count,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.n_queries,queries
allev.LoCoMo.multi,413,count,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.bm25.n_multi_evidence,multi-evidence queries
allev.LoCoMo.bm25.T_first,63.16742671009772,,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.bm25.T_first,all-evidence metric
allev.LoCoMo.bm25.T_all,117.73811074918567,,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.bm25.T_all,all-evidence metric
allev.LoCoMo.bm25.any@3,0.41368078175895767,,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.bm25.any@3,all-evidence metric
allev.LoCoMo.bm25.all@3,0.3478827361563518,,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.bm25.all@3,all-evidence metric
allev.LoCoMo.bm25.all@5,0.4006514657980456,,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.bm25.all@5,all-evidence metric
allev.LoCoMo.bm25.frac@5,0.4356991409731399,,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.bm25.frac@5,all-evidence metric
allev.LoCoMo.code.T_first,75.20065146579805,,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.code.T_first,all-evidence metric
allev.LoCoMo.code.T_all,132.16677524429969,,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.code.T_all,all-evidence metric
allev.LoCoMo.code.any@3,0.2736156351791531,,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.code.any@3,all-evidence metric
allev.LoCoMo.code.all@3,0.21042345276872965,,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.code.all@3,all-evidence metric
allev.LoCoMo.code.all@5,0.26319218241042347,,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.code.all@5,all-evidence metric
allev.LoCoMo.code.frac@5,0.2969030836103072,,artifact:9589b5d6-61ea-4899-8c09-d465348f30ec,53b35902ebbb37f642083616c592f38123aab5ca024bd0efb0f57ff4167f60fd,summary.LoCoMo.arms.code.frac@5,all-evidence metric
